customer_id,frequency,monetary,recency_days,cluster,cluster_label
15638.0,6,2265.2,5281,0,Dormant Customers
15639.0,3,1065.08,5037,1,Regular Shoppers
15640.0,29,23957.580000000045,4907,1,Regular Shoppers
15641.0,12,5345.549999999995,5008,1,Regular Shoppers
15642.0,1,105.78000000000002,5632,0,Dormant Customers
15643.0,3,664.0000000000001,5094,1,Regular Shoppers
15644.0,4,812.9999999999999,5069,1,Regular Shoppers
15645.0,3,1055.1699999999996,4921,1,Regular Shoppers
15646.0,5,974.6100000000001,5060,1,Regular Shoppers
15647.0,1,169.0,5318,0,Dormant Customers
15648.0,2,657.3499999999999,5107,1,Regular Shoppers
15649.0,4,2170.35,5239,0,Dormant Customers
15650.0,2,553.8800000000001,5424,0,Dormant Customers
15651.0,5,1259.06,4939,1,Regular Shoppers
15652.0,5,1420.3400000000006,4994,1,Regular Shoppers
15653.0,2,877.4399999999999,4995,1,Regular Shoppers
15654.0,2,922.5300000000003,4912,1,Regular Shoppers
15655.0,1,560.6699999999998,5146,1,Regular Shoppers
15656.0,4,748.4999999999999,4948,1,Regular Shoppers
15657.0,1,30.0,4925,1,Regular Shoppers
15658.0,8,2423.470000000001,5093,1,Regular Shoppers
15659.0,3,532.49,4946,1,Regular Shoppers
15660.0,15,2812.989999999999,4928,1,Regular Shoppers
15661.0,8,1215.9500000000005,5220,0,Dormant Customers
15662.0,2,283.73,5564,0,Dormant Customers
15663.0,1,138.14,5009,1,Regular Shoppers
15664.0,4,1254.0300000000007,4953,1,Regular Shoppers
15665.0,5,4015.119999999999,5071,1,Regular Shoppers
15666.0,2,632.9399999999999,5375,0,Dormant Customers
15667.0,1,301.32000000000005,4942,1,Regular Shoppers
15668.0,1,76.32000000000001,5120,1,Regular Shoppers
15669.0,4,684.34,4943,1,Regular Shoppers
15670.0,2,325.20000000000005,5199,0,Dormant Customers
15671.0,7,2657.1300000000015,4921,1,Regular Shoppers
15672.0,1,45.300000000000004,5628,0,Dormant Customers
15673.0,9,6414.789999999995,4991,1,Regular Shoppers
15674.0,13,6948.229999999995,4976,1,Regular Shoppers
15675.0,4,542.0399999999998,4984,1,Regular Shoppers
15676.0,3,3435.76,4921,1,Regular Shoppers
15677.0,3,1305.6300000000008,4952,1,Regular Shoppers
15678.0,3,1893.8900000000003,4955,1,Regular Shoppers
15679.0,4,781.2799999999999,4927,1,Regular Shoppers
15680.0,10,4507.5799999999945,4912,1,Regular Shoppers
15681.0,14,2989.7000000000025,4928,1,Regular Shoppers
15682.0,2,318.23999999999995,5502,0,Dormant Customers
15683.0,2,524.54,5020,1,Regular Shoppers
15684.0,3,173.95,5450,0,Dormant Customers
15685.0,1,55.98,5353,0,Dormant Customers
15686.0,1,90.0,5323,0,Dormant Customers
15687.0,9,2993.099999999998,4911,1,Regular Shoppers
15688.0,1,190.57,5321,0,Dormant Customers
15689.0,3,521.0300000000001,5022,1,Regular Shoppers
15690.0,2,239.76000000000005,4907,1,Regular Shoppers
15691.0,4,571.3,5155,1,Regular Shoppers
15692.0,1,191.04000000000002,4931,1,Regular Shoppers
15693.0,1,37.5,5562,0,Dormant Customers
15694.0,24,10810.810000000009,4903,1,Regular Shoppers
15695.0,4,1131.0399999999997,5169,0,Dormant Customers
15696.0,13,3906.5699999999965,4936,1,Regular Shoppers
15697.0,1,246.74999999999997,5592,0,Dormant Customers
15698.0,1,46.2,5527,0,Dormant Customers
15699.0,1,309.65,4920,1,Regular Shoppers
15700.0,2,696.6799999999998,5075,1,Regular Shoppers
15701.0,4,1542.14,4905,1,Regular Shoppers
15702.0,2,140.39000000000001,5379,0,Dormant Customers
15703.0,1,211.5,5167,0,Dormant Customers
15704.0,6,3817.9600000000023,5043,1,Regular Shoppers
15705.0,1,143.1,5104,1,Regular Shoppers
15706.0,4,1060.56,4966,1,Regular Shoppers
15707.0,4,945.5800000000002,4938,1,Regular Shoppers
15708.0,9,4378.719999999999,4943,1,Regular Shoppers
15709.0,2,327.85,5186,0,Dormant Customers
15710.0,1,898.8700000000006,5320,0,Dormant Customers
15711.0,2,420.2500000000001,5459,0,Dormant Customers
15712.0,12,3472.4099999999985,4912,1,Regular Shoppers
15713.0,4,1010.7900000000002,5046,1,Regular Shoppers
15714.0,5,784.8099999999997,4914,1,Regular Shoppers
15715.0,5,658.0200000000001,5458,0,Dormant Customers
15716.0,11,3056.8100000000004,5048,1,Regular Shoppers
15717.0,5,607.0000000000001,5137,1,Regular Shoppers
15718.0,1,293.78999999999996,5443,0,Dormant Customers
15719.0,31,10223.059999999967,4935,1,Regular Shoppers
15720.0,2,741.9200000000008,4927,1,Regular Shoppers
15721.0,1,507.0799999999999,4914,1,Regular Shoppers
15722.0,11,5258.099999999998,4938,1,Regular Shoppers
15723.0,4,947.6499999999997,5267,0,Dormant Customers
15724.0,3,310.84999999999997,5104,1,Regular Shoppers
15725.0,1,415.2500000000001,4918,1,Regular Shoppers
15726.0,1,321.90999999999997,5293,0,Dormant Customers
15727.0,15,9445.509999999995,4919,1,Regular Shoppers
15728.0,2,544.6,5282,0,Dormant Customers
15729.0,3,192.55,5115,1,Regular Shoppers
15730.0,5,1726.5800000000008,4968,1,Regular Shoppers
15731.0,1,125.30000000000001,5456,0,Dormant Customers
15732.0,10,1682.0700000000002,5115,1,Regular Shoppers
15733.0,1,162.3,5185,0,Dormant Customers
15734.0,4,2263.3,5017,1,Regular Shoppers
15735.0,1,327.67999999999995,5324,0,Dormant Customers
15736.0,2,1815.7200000000005,5338,0,Dormant Customers
15737.0,8,1205.1200000000001,4917,1,Regular Shoppers
15738.0,41,13372.970000000021,4921,1,Regular Shoppers
15739.0,1,449.12,4969,1,Regular Shoppers
15740.0,1,154.88000000000002,4952,1,Regular Shoppers
15741.0,2,208.62000000000003,5361,0,Dormant Customers
15742.0,1,156.86999999999998,5522,0,Dormant Customers
15743.0,4,784.46,4919,1,Regular Shoppers
15744.0,1,34.8,4980,1,Regular Shoppers
15745.0,4,1094.59,4922,1,Regular Shoppers
15746.0,1,196.88,5037,1,Regular Shoppers
15747.0,9,2562.6099999999997,4915,1,Regular Shoppers
15748.0,3,614.76,4943,1,Regular Shoppers
15749.0,3,44534.3,5138,1,Regular Shoppers
15750.0,18,6797.190999999986,4905,1,Regular Shoppers
15751.0,11,1380.440000000001,5363,0,Dormant Customers
15752.0,9,4207.540000000006,4942,1,Regular Shoppers
15753.0,1,79.2,5207,0,Dormant Customers
15754.0,9,3037.61,4954,1,Regular Shoppers
15755.0,17,5993.11999999999,4913,1,Regular Shoppers
15756.0,4,532.9599999999992,4964,1,Regular Shoppers
15757.0,6,2940.3599999999965,4968,1,Regular Shoppers
15758.0,1,205.24999999999997,4927,1,Regular Shoppers
15759.0,7,830.9300000000001,5121,1,Regular Shoppers
15760.0,2,13916.34,5533,0,Dormant Customers
15761.0,1,143.05,5345,0,Dormant Customers
15762.0,2,583.7499999999999,4968,1,Regular Shoppers
15763.0,2,1086.92,4934,1,Regular Shoppers
15764.0,8,4503.08,4991,1,Regular Shoppers
15765.0,1,370.6299999999998,5569,0,Dormant Customers
15766.0,3,831.0600000000001,4967,1,Regular Shoppers
15768.0,34,15601.09000000003,5018,1,Regular Shoppers
15769.0,46,88704.31999999996,4910,1,Regular Shoppers
15770.0,1,321.45,5515,0,Dormant Customers
15771.0,3,1006.5400000000002,5507,0,Dormant Customers
15772.0,1,280.88,5321,0,Dormant Customers
15773.0,2,774.5200000000001,4908,1,Regular Shoppers
15774.0,6,1329.94,4971,1,Regular Shoppers
15775.0,2,150.5,5148,1,Regular Shoppers
15776.0,1,241.62,5036,1,Regular Shoppers
15777.0,7,1762.6100000000001,5144,1,Regular Shoppers
15778.0,1,307.95,5334,0,Dormant Customers
15779.0,2,124.08000000000001,5366,0,Dormant Customers
15780.0,3,475.28000000000003,5086,1,Regular Shoppers
15781.0,3,345.46,4928,1,Regular Shoppers
15782.0,4,4014.1000000000013,4912,1,Regular Shoppers
15783.0,1,246.30000000000004,4913,1,Regular Shoppers
15784.0,2,848.3299999999999,5370,0,Dormant Customers
15785.0,16,5969.929999999995,4935,1,Regular Shoppers
15786.0,5,8514.819999999994,4949,1,Regular Shoppers
15787.0,3,948.0499999999996,4929,1,Regular Shoppers
15788.0,1,221.82999999999998,5411,0,Dormant Customers
15789.0,6,1962.0099999999995,5261,0,Dormant Customers
15790.0,1,220.85,4913,1,Regular Shoppers
15791.0,5,3608.3399999999983,4946,1,Regular Shoppers
15792.0,2,933.8400000000001,5302,0,Dormant Customers
15793.0,8,2399.57,4917,1,Regular Shoppers
15794.0,2,777.0,5639,0,Dormant Customers
15795.0,8,1979.8700000000001,5052,1,Regular Shoppers
15796.0,17,5175.829999999996,4904,1,Regular Shoppers
15797.0,6,2821.0800000000004,5016,1,Regular Shoppers
15798.0,3,1535.37,5395,0,Dormant Customers
15799.0,4,1424.2899999999993,4978,1,Regular Shoppers
15800.0,7,1242.5800000000008,5010,1,Regular Shoppers
15801.0,3,1063.9500000000003,4949,1,Regular Shoppers
15802.0,1,451.42,5045,1,Regular Shoppers
15803.0,4,1929.66,4954,1,Regular Shoppers
15804.0,13,4206.389999999998,4903,1,Regular Shoppers
15805.0,30,10189.230000000001,4926,1,Regular Shoppers
15806.0,3,784.5800000000003,4949,1,Regular Shoppers
15807.0,5,1817.52,4953,1,Regular Shoppers
15808.0,21,18409.930000000008,5209,1,Regular Shoppers
15809.0,7,1274.4400000000003,4939,1,Regular Shoppers
15810.0,8,2999.039999999998,4981,1,Regular Shoppers
15811.0,7,3890.5199999999995,4925,1,Regular Shoppers
15812.0,12,5201.469999999998,5010,1,Regular Shoppers
15813.0,2,1303.91,5110,1,Regular Shoppers
15814.0,6,2634.440000000002,4919,1,Regular Shoppers
15815.0,5,2100.5999999999995,4966,1,Regular Shoppers
15816.0,2,144.15,5445,0,Dormant Customers
15817.0,3,2766.3999999999996,5323,0,Dormant Customers
15818.0,1,340.5,5491,0,Dormant Customers
15819.0,10,3934.789999999996,4952,1,Regular Shoppers
15820.0,1,206.97999999999996,5222,0,Dormant Customers
15821.0,2,570.9599999999999,4947,1,Regular Shoppers
15822.0,6,1840.0599999999997,4906,1,Regular Shoppers
15823.0,3,3897.1700000000005,5275,0,Dormant Customers
15824.0,2,890.9399999999998,5356,0,Dormant Customers
15825.0,1,532.9399999999998,5075,1,Regular Shoppers
15826.0,4,2598.28,4959,1,Regular Shoppers
15827.0,28,3794.0699999999947,4976,1,Regular Shoppers
15828.0,1,1108.8199999999997,5278,0,Dormant Customers
15829.0,2,636.14,5002,1,Regular Shoppers
15830.0,1,575.9999999999999,4940,1,Regular Shoppers
15831.0,3,801.7600000000001,4961,1,Regular Shoppers
15832.0,1,836.79,5157,0,Dormant Customers
15833.0,1,80.4,5640,0,Dormant Customers
15834.0,7,3772.990000000002,4973,1,Regular Shoppers
15835.0,4,954.0899999999996,4947,1,Regular Shoppers
15836.0,1,137.37,4953,1,Regular Shoppers
15837.0,2,777.01,4967,1,Regular Shoppers
15838.0,34,74162.99999999996,4914,1,Regular Shoppers
15839.0,3,1048.4899999999998,4936,1,Regular Shoppers
15840.0,2,355.55999999999995,4961,1,Regular Shoppers
15841.0,9,2742.4100000000003,4975,1,Regular Shoppers
15842.0,2,548.8000000000001,5296,0,Dormant Customers
15843.0,1,118.95000000000002,5206,0,Dormant Customers
15844.0,1,130.74,4949,1,Regular Shoppers
15845.0,11,4426.28,4920,1,Regular Shoppers
15846.0,1,107.00999999999999,5288,0,Dormant Customers
15847.0,5,822.5700000000002,4941,1,Regular Shoppers
15848.0,1,139.94000000000003,5524,0,Dormant Customers
15850.0,6,1058.7200000000005,4922,1,Regular Shoppers
15851.0,1,109.72999999999999,5429,0,Dormant Customers
15852.0,3,257.26000000000005,5089,1,Regular Shoppers
15853.0,1,110.79999999999998,4954,1,Regular Shoppers
15854.0,21,5583.8099999999995,4907,1,Regular Shoppers
15855.0,6,1052.7200000000003,5039,1,Regular Shoppers
15856.0,52,34220.340000000084,4907,1,Regular Shoppers
15857.0,2,570.4800000000001,4921,1,Regular Shoppers
15858.0,13,3960.3699999999935,4918,1,Regular Shoppers
15859.0,1,438.4599999999999,5335,0,Dormant Customers
15860.0,17,2505.210000000004,4943,1,Regular Shoppers
15861.0,12,4401.789999999997,4915,1,Regular Shoppers
15862.0,13,2928.2900000000004,4911,1,Regular Shoppers
15863.0,5,358.69999999999965,4928,1,Regular Shoppers
15864.0,7,2180.7600000000007,4925,1,Regular Shoppers
15865.0,5,2248.9199999999996,4943,1,Regular Shoppers
15866.0,1,230.52999999999992,5004,1,Regular Shoppers
15867.0,31,9063.949999999975,4908,1,Regular Shoppers
15868.0,1,94.53,5486,0,Dormant Customers
15869.0,3,323.66,5180,0,Dormant Customers
15870.0,4,862.6099999999994,4935,1,Regular Shoppers
15871.0,1,33.099999999999994,5340,0,Dormant Customers
15872.0,4,795.6800000000003,4917,1,Regular Shoppers
15873.0,4,313.91999999999996,5402,0,Dormant Customers
15874.0,21,11284.760000000002,4966,1,Regular Shoppers
15875.0,1,111.71999999999998,5549,0,Dormant Customers
15876.0,2,1449.14,5312,0,Dormant Customers
15877.0,2,493.27999999999946,4904,1,Regular Shoppers
15878.0,2,330.7699999999999,5464,0,Dormant Customers
15879.0,4,1157.3000000000002,5307,0,Dormant Customers
15880.0,1,686.5600000000001,5272,0,Dormant Customers
15881.0,5,501.39,5215,0,Dormant Customers
15882.0,8,1495.9800000000002,5101,1,Regular Shoppers
15883.0,2,396.48000000000013,4905,1,Regular Shoppers
15884.0,2,249.70000000000002,5335,0,Dormant Customers
15885.0,15,1951.8200000000002,4995,1,Regular Shoppers
15886.0,4,1052.8700000000001,4963,1,Regular Shoppers
15887.0,3,1027.15,5309,0,Dormant Customers
15888.0,3,429.16,4983,1,Regular Shoppers
15889.0,8,1806.2800000000025,5059,1,Regular Shoppers
15890.0,5,535.65,5297,0,Dormant Customers
15891.0,1,524.5200000000002,5129,1,Regular Shoppers
15892.0,1,128.20000000000002,5572,0,Dormant Customers
15893.0,1,305.28000000000003,5384,0,Dormant Customers
15894.0,2,420.28999999999996,5156,0,Dormant Customers
15895.0,1,179.17,5052,1,Regular Shoppers
15897.0,2,222.05,5097,1,Regular Shoppers
15898.0,25,5596.3099999999795,4904,1,Regular Shoppers
15899.0,1,112.5,5271,0,Dormant Customers
15900.0,4,900.3999999999999,4926,1,Regular Shoppers
15901.0,7,703.2199999999995,4919,1,Regular Shoppers
15902.0,1,145.00999999999996,5283,0,Dormant Customers
15903.0,12,8939.839999999998,4912,1,Regular Shoppers
15904.0,1,164.68,4911,1,Regular Shoppers
15905.0,1,114.69000000000001,5446,0,Dormant Customers
15906.0,10,2555.6399999999985,4922,1,Regular Shoppers
15907.0,3,967.4500000000008,4906,1,Regular Shoppers
15908.0,2,764.5700000000004,5393,0,Dormant Customers
15909.0,1,191.93999999999997,5076,1,Regular Shoppers
15910.0,15,2681.799999999999,4903,1,Regular Shoppers
15911.0,8,1702.3400000000022,5526,0,Dormant Customers
15912.0,9,1074.700000000001,5081,1,Regular Shoppers
15913.0,1,6.300000000000001,5437,0,Dormant Customers
15914.0,2,205.98999999999998,5281,0,Dormant Customers
15915.0,1,429.2099999999999,5304,0,Dormant Customers
15916.0,13,3427.1699999999955,4919,1,Regular Shoppers
15917.0,5,560.6300000000001,5150,1,Regular Shoppers
15918.0,3,582.8799999999998,5093,1,Regular Shoppers
15919.0,2,910.6100000000008,4922,1,Regular Shoppers
15920.0,9,571.6399999999999,5057,1,Regular Shoppers
15921.0,4,802.1100000000001,5075,1,Regular Shoppers
15922.0,1,739.0,5276,0,Dormant Customers
15923.0,1,254.16,5275,0,Dormant Customers
15924.0,1,102.82000000000001,5634,0,Dormant Customers
15925.0,1,207.15,5097,1,Regular Shoppers
15926.0,1,134.44,5445,0,Dormant Customers
15927.0,1,123.39000000000001,5550,0,Dormant Customers
15928.0,1,293.53,5559,0,Dormant Customers
15929.0,1,594.0,5547,0,Dormant Customers
15930.0,1,426.6300000000001,4970,1,Regular Shoppers
15931.0,1,239.90000000000003,5331,0,Dormant Customers
15932.0,8,2495.870000000001,4907,1,Regular Shoppers
15933.0,3,1107.4600000000003,4924,1,Regular Shoppers
15934.0,2,2190.66,5320,0,Dormant Customers
15935.0,2,416.86,5142,1,Regular Shoppers
15936.0,2,282.79,5282,0,Dormant Customers
15937.0,1,145.35000000000002,4967,1,Regular Shoppers
15938.0,9,734.8100000000001,5015,1,Regular Shoppers
15939.0,16,9060.389999999998,4992,1,Regular Shoppers
15940.0,1,35.8,5214,0,Dormant Customers
15941.0,1,405.0,5540,0,Dormant Customers
15942.0,1,337.4400000000001,5036,1,Regular Shoppers
15943.0,2,271.28999999999996,5552,0,Dormant Customers
15944.0,4,2164.2400000000002,5179,0,Dormant Customers
15945.0,4,827.2700000000001,5268,0,Dormant Customers
15946.0,3,2304.1799999999994,5405,0,Dormant Customers
15947.0,1,1708.24,4985,1,Regular Shoppers
15948.0,3,1509.0900000000001,4911,1,Regular Shoppers
15949.0,2,364.71999999999997,4919,1,Regular Shoppers
15950.0,10,7180.709999999999,4934,1,Regular Shoppers
15951.0,3,1013.1699999999998,4911,1,Regular Shoppers
15952.0,4,806.5699999999998,4936,1,Regular Shoppers
15953.0,18,3669.5499999999993,4918,1,Regular Shoppers
15954.0,1,190.75,5492,0,Dormant Customers
15955.0,22,8658.359999999999,4927,1,Regular Shoppers
15956.0,2,617.5999999999999,5454,0,Dormant Customers
15957.0,3,930.1000000000003,4934,1,Regular Shoppers
15958.0,4,492.9899999999998,4977,1,Regular Shoppers
15959.0,3,579.49,5585,0,Dormant Customers
15960.0,4,410.95,5277,0,Dormant Customers
15961.0,1,451.28999999999996,5282,0,Dormant Customers
15962.0,1,295.82999999999987,5352,0,Dormant Customers
15963.0,2,470.7599999999999,4922,1,Regular Shoppers
15964.0,1,272.96000000000004,5566,0,Dormant Customers
15965.0,13,3013.0899999999997,4920,1,Regular Shoppers
15966.0,1,426.53,5353,0,Dormant Customers
15967.0,12,3041.5999999999985,4926,1,Regular Shoppers
15968.0,1,418.04999999999967,5291,0,Dormant Customers
15969.0,5,1127.0499999999995,4905,1,Regular Shoppers
15970.0,2,1017.3199999999996,5206,0,Dormant Customers
15971.0,18,5902.83,4920,1,Regular Shoppers
15972.0,5,1810.2700000000002,5359,0,Dormant Customers
15973.0,3,988.44,5269,0,Dormant Customers
15974.0,7,3442.1500000000015,4942,1,Regular Shoppers
15975.0,1,371.00999999999993,4987,1,Regular Shoppers
15976.0,6,1746.640000000001,5068,1,Regular Shoppers
15977.0,2,1054.73,4920,1,Regular Shoppers
15978.0,3,3279.4200000000005,4980,1,Regular Shoppers
15979.0,1,329.21999999999997,5505,0,Dormant Customers
15980.0,7,6593.680000000003,4991,1,Regular Shoppers
15981.0,21,9362.769999999991,4927,1,Regular Shoppers
15982.0,1,324.51000000000005,5508,0,Dormant Customers
15983.0,8,3958.819999999997,4925,1,Regular Shoppers
15984.0,30,8759.31999999999,4905,1,Regular Shoppers
15985.0,7,2715.279999999999,5026,1,Regular Shoppers
15986.0,2,354.4199999999999,4933,1,Regular Shoppers
15987.0,8,1682.13,4915,1,Regular Shoppers
15988.0,3,770.0900000000003,4922,1,Regular Shoppers
15989.0,2,372.5099999999999,5278,0,Dormant Customers
15990.0,7,2010.0499999999993,4947,1,Regular Shoppers
15991.0,1,150.55,5437,0,Dormant Customers
15992.0,3,896.5999999999998,4906,1,Regular Shoppers
15993.0,7,2797.5699999999993,4911,1,Regular Shoppers
15994.0,3,1202.1800000000003,4957,1,Regular Shoppers
15995.0,1,696.1899999999998,5317,0,Dormant Customers
15996.0,7,1686.9000000000021,4991,1,Regular Shoppers
15998.0,16,8308.339999999986,4939,1,Regular Shoppers
15999.0,1,20.4,5638,0,Dormant Customers
16000.0,3,12393.7,4905,1,Regular Shoppers
16001.0,1,583.3899999999999,5284,0,Dormant Customers
16002.0,1,169.20999999999992,5528,0,Dormant Customers
16003.0,10,5613.829999999998,4932,1,Regular Shoppers
16004.0,5,2146.3900000000003,5377,0,Dormant Customers
16005.0,10,2436.2200000000025,4915,1,Regular Shoppers
16006.0,2,347.1699999999998,5114,1,Regular Shoppers
16007.0,7,3075.1399999999962,4950,1,Regular Shoppers
16008.0,15,5384.129999999996,4926,1,Regular Shoppers
16009.0,4,992.7100000000002,4925,1,Regular Shoppers
16010.0,11,1724.0600000000002,5148,1,Regular Shoppers
16011.0,29,5880.459999999995,4911,1,Regular Shoppers
16012.0,5,2989.789999999996,4938,1,Regular Shoppers
16013.0,84,57446.44000000001,4906,2,High-Value Loyalists
16014.0,5,1130.2700000000023,4940,1,Regular Shoppers
16015.0,3,705.3899999999999,4906,1,Regular Shoppers
16016.0,11,2533.940000000002,4906,1,Regular Shoppers
16017.0,5,1553.8300000000006,4950,1,Regular Shoppers
16018.0,4,698.13,4942,1,Regular Shoppers
16019.0,27,17465.850000000002,4949,1,Regular Shoppers
16020.0,3,851.01,4919,1,Regular Shoppers
16021.0,2,532.2500000000001,5298,0,Dormant Customers
16022.0,1,628.2800000000002,5163,0,Dormant Customers
16023.0,3,719.8099999999998,4949,1,Regular Shoppers
16024.0,3,484.2000000000003,4915,1,Regular Shoppers
16025.0,1,439.66,4932,1,Regular Shoppers
16026.0,1,236.08999999999997,4946,1,Regular Shoppers
16027.0,15,2048.36,4994,1,Regular Shoppers
16028.0,1,82.2,5498,0,Dormant Customers
16029.0,107,122209.13999999998,4941,2,High-Value Loyalists
16030.0,1,331.24,5212,0,Dormant Customers
16031.0,2,548.9399999999997,4995,1,Regular Shoppers
16032.0,6,1970.4500000000012,5359,0,Dormant Customers
16033.0,27,10836.129999999985,4908,1,Regular Shoppers
16034.0,6,928.7199999999999,5099,1,Regular Shoppers
16035.0,1,217.73,5463,0,Dormant Customers
16036.0,4,2556.8399999999992,4990,1,Regular Shoppers
16037.0,5,1509.3400000000006,5172,0,Dormant Customers
16038.0,3,471.78,4910,1,Regular Shoppers
16039.0,2,456.40000000000003,5326,0,Dormant Customers
16040.0,7,2416.9,4968,1,Regular Shoppers
16041.0,3,3166.4,4933,1,Regular Shoppers
16042.0,8,2265.1200000000003,4925,1,Regular Shoppers
16043.0,8,1856.5900000000004,4940,1,Regular Shoppers
16044.0,1,340.84000000000003,5338,0,Dormant Customers
16045.0,8,3434.9299999999994,5022,1,Regular Shoppers
16046.0,1,235.78,5465,0,Dormant Customers
16047.0,1,107.14,5585,0,Dormant Customers
16048.0,4,1075.23,5276,0,Dormant Customers
16049.0,6,1899.6800000000012,4943,1,Regular Shoppers
16050.0,3,300.7,5076,1,Regular Shoppers
16051.0,1,188.43999999999997,5584,0,Dormant Customers
16052.0,1,362.06,4957,1,Regular Shoppers
16053.0,6,3634.840000000003,4935,1,Regular Shoppers
16054.0,4,2111.880000000001,5048,1,Regular Shoppers
16055.0,1,134.8,5123,1,Regular Shoppers
16056.0,1,664.8500000000001,4948,1,Regular Shoppers
16057.0,10,3854.849999999999,4919,1,Regular Shoppers
16058.0,1,62.7,5309,0,Dormant Customers
16059.0,12,3217.769999999997,4968,1,Regular Shoppers
16060.0,3,541.95,5303,0,Dormant Customers
16061.0,1,89.65,5334,0,Dormant Customers
16062.0,8,2863.449999999999,4912,1,Regular Shoppers
16063.0,1,335.32,5163,0,Dormant Customers
16064.0,1,111.00000000000001,5628,0,Dormant Customers
16065.0,8,2382.62,5268,0,Dormant Customers
16066.0,5,1521.8699999999997,4919,1,Regular Shoppers
16067.0,3,3395.290000000001,5465,0,Dormant Customers
16068.0,1,122.93000000000004,5496,0,Dormant Customers
16069.0,1,457.7000000000001,5320,0,Dormant Customers
16070.0,2,852.1499999999999,4925,1,Regular Shoppers
16071.0,4,1076.8000000000004,4947,1,Regular Shoppers
16072.0,4,4328.889999999994,5191,0,Dormant Customers
16073.0,1,122.39999999999999,5200,0,Dormant Customers
16074.0,1,265.25,5293,0,Dormant Customers
16075.0,2,736.9300000000001,5405,0,Dormant Customers
16076.0,10,2234.729999999999,4906,1,Regular Shoppers
16077.0,1,2300.3999999999996,5528,0,Dormant Customers
16078.0,2,362.9900000000001,5186,0,Dormant Customers
16079.0,3,1352.0,4919,1,Regular Shoppers
16080.0,4,602.56,4984,1,Regular Shoppers
16081.0,8,4460.18,4959,1,Regular Shoppers
16082.0,1,106.74999999999999,5573,0,Dormant Customers
16083.0,4,2351.42,5003,1,Regular Shoppers
16084.0,1,436.17999999999995,5202,0,Dormant Customers
16085.0,12,2343.530000000002,4926,1,Regular Shoppers
16086.0,10,2864.989999999999,4962,1,Regular Shoppers
16087.0,5,1739.92,5292,0,Dormant Customers
16088.0,2,1437.43,5478,0,Dormant Customers
16089.0,2,271.43999999999994,5289,0,Dormant Customers
16090.0,1,205.90999999999997,5527,0,Dormant Customers
16091.0,2,315.06000000000006,5057,1,Regular Shoppers
16092.0,6,1587.9400000000007,5017,1,Regular Shoppers
16093.0,1,17.0,5009,1,Regular Shoppers
16094.0,11,3695.559999999999,4914,1,Regular Shoppers
16095.0,1,447.05000000000007,5359,0,Dormant Customers
16096.0,4,1584.97,5167,0,Dormant Customers
16097.0,1,185.05000000000004,5143,1,Regular Shoppers
16098.0,14,4448.100000000001,4990,1,Regular Shoppers
16099.0,7,1573.1999999999991,4953,1,Regular Shoppers
16100.0,1,582.6399999999998,5365,0,Dormant Customers
16101.0,4,3229.1600000000026,4973,1,Regular Shoppers
16102.0,3,1842.14,4945,1,Regular Shoppers
16103.0,22,6191.710000000001,4910,1,Regular Shoppers
16104.0,9,2778.610000000003,4964,1,Regular Shoppers
16105.0,5,2386.19,5151,1,Regular Shoppers
16106.0,1,108.38,4968,1,Regular Shoppers
16107.0,7,3204.159999999999,4920,1,Regular Shoppers
16108.0,4,2235.92,4987,1,Regular Shoppers
16109.0,3,939.4799999999999,5121,1,Regular Shoppers
16110.0,4,1819.2700000000016,4948,1,Regular Shoppers
16111.0,1,562.4799999999996,5331,0,Dormant Customers
16112.0,4,195.74,5046,1,Regular Shoppers
16113.0,1,161.38,5086,1,Regular Shoppers
16114.0,1,135.75,5073,1,Regular Shoppers
16115.0,12,2575.139999999998,4912,1,Regular Shoppers
16116.0,1,612.78,5114,1,Regular Shoppers
16117.0,3,654.3999999999997,5092,1,Regular Shoppers
16118.0,1,4376.25,5555,0,Dormant Customers
16119.0,8,1720.8100000000002,4911,1,Regular Shoppers
16120.0,6,3056.9099999999994,4962,1,Regular Shoppers
16121.0,5,1477.0899999999995,4960,1,Regular Shoppers
16122.0,6,1001.34,4976,1,Regular Shoppers
16123.0,1,307.78,4954,1,Regular Shoppers
16124.0,4,1772.4900000000007,5220,0,Dormant Customers
16125.0,14,4587.649999999996,5270,0,Dormant Customers
16126.0,15,14646.8,4932,1,Regular Shoppers
16127.0,2,801.3100000000006,4942,1,Regular Shoppers
16128.0,11,3801.0500000000006,4920,1,Regular Shoppers
16129.0,3,1396.0500000000006,5310,0,Dormant Customers
16130.0,4,987.4800000000001,5325,0,Dormant Customers
16131.0,12,9957.42,4954,1,Regular Shoppers
16132.0,2,664.2,5447,0,Dormant Customers
16133.0,56,22992.260000000028,4906,1,Regular Shoppers
16134.0,5,2145.3400000000006,4924,1,Regular Shoppers
16135.0,2,819.4499999999999,5165,0,Dormant Customers
16136.0,4,946.7999999999998,4962,1,Regular Shoppers
16137.0,1,422.70000000000005,5583,0,Dormant Customers
16138.0,3,910.3500000000003,5281,0,Dormant Customers
16139.0,5,1111.1499999999999,4921,1,Regular Shoppers
16140.0,3,1557.6000000000004,4968,1,Regular Shoppers
16141.0,2,955.9400000000003,4991,1,Regular Shoppers
16142.0,1,535.3399999999999,5152,0,Dormant Customers
16143.0,12,4910.830000000002,4906,1,Regular Shoppers
